,orgA_id,orgB_id,ks,pval,orgA_label,orgB_label,correct
1934,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,d4006e3345fdac5b03d3ac4737ffcf9f42e822bedab4168b91836148bba3aef0,0.25675675675675674,0.183417865740181,7,8,False
2223,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,183eb78a0caed755cd8095c8400c265521a186d813499b8a5d322272671f2660,0.25677966101694916,0.0003215332648209079,8,15,False
1136,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,0.25826466931327985,2.6332134777134853e-55,0,5,False
554,eb5b6b5313be4c22e7ecc2c1a87f55d40b803c2a6548a7030089b37b04b1df6c,e7430e901370dfe1261df560c6a25570a228eeeb7df0670082aab87fabe61ffe,0.25836280577659887,1.4411830534580036e-17,4,13,False
1667,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,cd01533ae6ad0a6ac3a6c7d66aaa89b2776a0541be24352e1e421c3bfcf6b467,0.25974652875627496,8.546934663074222e-51,5,12,False
112,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,0.2623223474908928,5.835943968312687e-21,13,5,False
1176,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,2f27773944b2d3582c3a081081423a4c91c7f63741845274ecc2e87012ecd99d,0.2650365700682032,1.4935040190016648e-36,1,2,False
514,eb5b6b5313be4c22e7ecc2c1a87f55d40b803c2a6548a7030089b37b04b1df6c,5389646ea08918451bdc1763a116fe00b1f1f19e32ea1840595e4f31f0bc57ad,0.2682151514614459,1.0924109485774211e-61,4,1,False
1583,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,183eb78a0caed755cd8095c8400c265521a186d813499b8a5d322272671f2660,0.2689920225018792,6.157241359943077e-07,14,15,False
1303,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,70c8c2de0f0cedfcaa2fa93c185cb87ad7ae78dd7d672cb2c4dbd9519d93d18a,0.2693539593839444,2.080554912576222e-18,16,16,True
1194,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,e7430e901370dfe1261df560c6a25570a228eeeb7df0670082aab87fabe61ffe,0.2711875735215485,2.1603505082009488e-20,1,13,False
1561,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,d522ddf059f2043d688dba4397f3a7739325ae3cba2af82796272dafb5e37c0a,0.27150072321153346,7.68358096534302e-10,14,13,False
74,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,fef3b4e0bc9e8a76779b5e341d6e11ba916c24e149fee3e049e92907a88e7ad9,0.272653645254501,3.038874419396009e-22,13,0,False
386,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,5389646ea08918451bdc1763a116fe00b1f1f19e32ea1840595e4f31f0bc57ad,0.2728154681493613,5.758089816324648e-69,12,1,False
1657,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,71aff448026f6a34a4105962a875ee37df5ced8fb606fffcf360f67cf6801d04,0.27340346574590985,3.437990259045788e-13,14,2,False
1539,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,cd01533ae6ad0a6ac3a6c7d66aaa89b2776a0541be24352e1e421c3bfcf6b467,0.2738176523047768,6.140711038379548e-30,14,12,False
68,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,01c18f7319e372ba2c7d0d7fd13768f9fcf96fbd3d618fd26dba91e4f2bdbdb4,0.2743031246297513,1.2188871413576214e-22,13,0,False
1624,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,993c595c9faa6118dc047a55fe80cc8b0c676913c325e471b6f04fd7e641163e,0.2752799565882295,1.589810984667469e-08,14,8,False
2218,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,e7430e901370dfe1261df560c6a25570a228eeeb7df0670082aab87fabe61ffe,0.2753968253968254,3.1245611558985185e-07,8,13,False
7,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,4266703c597aba236d63a369c11638b36c134cced513ffd2c60930a6e9e66bef,0.27597197626703335,6.075130613928812e-23,13,0,False
234,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,577ee702c479d9c8f6afe85dec402b25dbbf08e242983a31d0f53bafe6cdaf53,0.2805911330049261,3.240805474400871e-10,10,3,False
1794,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,5389646ea08918451bdc1763a116fe00b1f1f19e32ea1840595e4f31f0bc57ad,0.2823184312021294,1.5336306141136828e-25,0,1,False
1547,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,0.2825269936956206,2.135732323875258e-28,14,9,False
426,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,e7430e901370dfe1261df560c6a25570a228eeeb7df0670082aab87fabe61ffe,0.28340489201144936,1.4115642496756889e-21,12,13,False
761,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,71aff448026f6a34a4105962a875ee37df5ced8fb606fffcf360f67cf6801d04,0.2853958667159703,1.577521441568487e-14,2,2,True
1386,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,577ee702c479d9c8f6afe85dec402b25dbbf08e242983a31d0f53bafe6cdaf53,0.28551724137931034,8.169046401650694e-20,16,3,False
1304,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,2f27773944b2d3582c3a081081423a4c91c7f63741845274ecc2e87012ecd99d,0.28646034565947603,5.654961113869334e-27,16,2,False
874,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,577ee702c479d9c8f6afe85dec402b25dbbf08e242983a31d0f53bafe6cdaf53,0.28874824191279885,6.046066884447258e-23,9,3,False
1284,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,8938f1827b95bb7d4bc08a296a136de7c24d5f6b9dcf8ce1ec2d0a4fa298c2dc,0.29232571214392805,8.154162253116246e-17,16,14,False
23,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,70c8c2de0f0cedfcaa2fa93c185cb87ad7ae78dd7d672cb2c4dbd9519d93d18a,0.2938885408878741,2.129314964227891e-17,13,16,False
938,48b8e55428ffcd743a5ed414af8fc20035b84f9180cce21e6fd9a4f8c86ff6bd,e7430e901370dfe1261df560c6a25570a228eeeb7df0670082aab87fabe61ffe,0.2958157524613221,3.359897407592482e-24,3,13,False
1066,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,e7430e901370dfe1261df560c6a25570a228eeeb7df0670082aab87fabe61ffe,0.29904946474713917,3.0641219849395684e-24,0,13,False
1998,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,4ecb1ea9aa3b6eb813673cd055790d05a3688c17a239c0ef18a7cfd11dc86dca,0.3,0.13500350250095441,7,15,False
618,eb5b6b5313be4c22e7ecc2c1a87f55d40b803c2a6548a7030089b37b04b1df6c,577ee702c479d9c8f6afe85dec402b25dbbf08e242983a31d0f53bafe6cdaf53,0.30302092543471854,1.2236979194249398e-28,4,3,False
88,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,993c595c9faa6118dc047a55fe80cc8b0c676913c325e471b6f04fd7e641163e,0.3045443048646826,2.745379165337994e-09,13,8,False
1305,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,d522ddf059f2043d688dba4397f3a7739325ae3cba2af82796272dafb5e37c0a,0.3053915031434559,2.964432914880712e-12,16,13,False
1675,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,0.30585567934840374,3.241935698100964e-57,5,9,False
752,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,0.3081830530638011,3.9743759491097805e-45,2,5,False
2297,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,71aff448026f6a34a4105962a875ee37df5ced8fb606fffcf360f67cf6801d04,0.3093984962406015,2.8645109328689558e-08,8,2,False
1904,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,0.3097900602523302,2.913004337028633e-29,0,5,False
1291,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,0.3104004159316198,2.2492396716561225e-33,16,9,False
633,eb5b6b5313be4c22e7ecc2c1a87f55d40b803c2a6548a7030089b37b04b1df6c,71aff448026f6a34a4105962a875ee37df5ced8fb606fffcf360f67cf6801d04,0.3109281825252787,7.073290192132567e-20,4,2,False
889,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,71aff448026f6a34a4105962a875ee37df5ced8fb606fffcf360f67cf6801d04,0.3121649059357254,2.002620964550607e-18,9,2,False
1017,48b8e55428ffcd743a5ed414af8fc20035b84f9180cce21e6fd9a4f8c86ff6bd,71aff448026f6a34a4105962a875ee37df5ced8fb606fffcf360f67cf6801d04,0.31516717792533916,3.0011335251603023e-21,3,2,False
1273,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,71aff448026f6a34a4105962a875ee37df5ced8fb606fffcf360f67cf6801d04,0.31666148045764075,1.767984219216016e-21,1,2,False
1401,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,71aff448026f6a34a4105962a875ee37df5ced8fb606fffcf360f67cf6801d04,0.3176719910721331,1.6798134681299985e-17,16,2,False
505,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,71aff448026f6a34a4105962a875ee37df5ced8fb606fffcf360f67cf6801d04,0.31803894983360037,3.763278221379067e-21,12,2,False
1145,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,71aff448026f6a34a4105962a875ee37df5ced8fb606fffcf360f67cf6801d04,0.31943230168444364,1.716085894230031e-21,0,2,False
1422,f693b06b5f6ea9867c3f271f46ad951585cc4b61e78b0608a7e842ee176335be,d4006e3345fdac5b03d3ac4737ffcf9f42e822bedab4168b91836148bba3aef0,0.32123552123552124,0.005148528339217879,17,8,False
2052,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,8938f1827b95bb7d4bc08a296a136de7c24d5f6b9dcf8ce1ec2d0a4fa298c2dc,0.3214209401709402,2.357181565814968e-08,11,14,False
175,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,183eb78a0caed755cd8095c8400c265521a186d813499b8a5d322272671f2660,0.32303581865241715,2.0636421442217873e-07,10,15,False
2191,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,87dd7911a92aec2f4295ae0b154e76fda1f747144724f0e0f21200038c43d405,0.32344119968429363,2.1283784830975368e-11,8,3,False
1679,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,87dd7911a92aec2f4295ae0b154e76fda1f747144724f0e0f21200038c43d405,0.3235219114924848,1.4837602964211295e-53,5,3,False
1368,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,993c595c9faa6118dc047a55fe80cc8b0c676913c325e471b6f04fd7e641163e,0.32353823088455774,1.4696271209892257e-11,16,8,False
1496,f693b06b5f6ea9867c3f271f46ad951585cc4b61e78b0608a7e842ee176335be,993c595c9faa6118dc047a55fe80cc8b0c676913c325e471b6f04fd7e641163e,0.3270935960591133,2.749773307172411e-06,17,8,False
490,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,577ee702c479d9c8f6afe85dec402b25dbbf08e242983a31d0f53bafe6cdaf53,0.32726775956284154,2.4189368750750776e-34,12,3,False
1327,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,183eb78a0caed755cd8095c8400c265521a186d813499b8a5d322272671f2660,0.3273829187101365,4.741327335796712e-10,16,15,False
1688,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,2f27773944b2d3582c3a081081423a4c91c7f63741845274ecc2e87012ecd99d,0.3277534126430938,5.23828568803075e-60,5,2,False
1295,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,87dd7911a92aec2f4295ae0b154e76fda1f747144724f0e0f21200038c43d405,0.3285884681968408,1.0523197640868563e-33,16,3,False
1785,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,71aff448026f6a34a4105962a875ee37df5ced8fb606fffcf360f67cf6801d04,0.3309487400000553,4.1708792721362715e-24,5,2,False
1545,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,d688c15b16c89a5f89783fbb4f8cd95d4e46be67e46a17af6ac55f14eca3198a,0.33264183758803234,2.691623534723439e-47,14,4,False
770,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,5389646ea08918451bdc1763a116fe00b1f1f19e32ea1840595e4f31f0bc57ad,0.3338360914549914,7.916909584041808e-70,9,1,False
1322,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,e7430e901370dfe1261df560c6a25570a228eeeb7df0670082aab87fabe61ffe,0.33636931534232883,5.663815223132239e-24,16,13,False
2190,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,d4006e3345fdac5b03d3ac4737ffcf9f42e822bedab4168b91836148bba3aef0,0.34054054054054056,0.001562326026804493,8,8,True
687,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,183eb78a0caed755cd8095c8400c265521a186d813499b8a5d322272671f2660,0.3412290451051218,4.8449317895035005e-11,2,15,False
170,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,e7430e901370dfe1261df560c6a25570a228eeeb7df0670082aab87fabe61ffe,0.34225506294471814,5.168825690256383e-14,10,13,False
2126,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,4ecb1ea9aa3b6eb813673cd055790d05a3688c17a239c0ef18a7cfd11dc86dca,0.3452991452991453,0.004795117555682093,11,15,False
2073,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,d522ddf059f2043d688dba4397f3a7739325ae3cba2af82796272dafb5e37c0a,0.34598857250790954,4.456122303685815e-08,11,13,False
2,c254ff70dd51e6a0b3c117a631a30a23ba2f7a56a81872909c3b35f2b2827dd8,5389646ea08918451bdc1763a116fe00b1f1f19e32ea1840595e4f31f0bc57ad,0.3469677250722878,1.4015777794078348e-38,13,1,False
1130,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,577ee702c479d9c8f6afe85dec402b25dbbf08e242983a31d0f53bafe6cdaf53,0.35131782945736434,4.20907277360271e-40,0,3,False
1455,f693b06b5f6ea9867c3f271f46ad951585cc4b61e78b0608a7e842ee176335be,183eb78a0caed755cd8095c8400c265521a186d813499b8a5d322272671f2660,0.3519774011299435,1.2339571193430064e-06,17,15,False
677,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,e4fe0f55e17a57d457cebb3d4cb507fffa9cea5acf0e93347e897a7bdb115224,0.35285157967464353,3.232044088129026e-34,2,16,False
1706,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,e7430e901370dfe1261df560c6a25570a228eeeb7df0670082aab87fabe61ffe,0.3539608107555883,4.942645216204633e-36,5,13,False
1283,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,cd01533ae6ad0a6ac3a6c7d66aaa89b2776a0541be24352e1e421c3bfcf6b467,0.35469683989174244,6.722969700752593e-49,16,12,False
249,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,71aff448026f6a34a4105962a875ee37df5ced8fb606fffcf360f67cf6801d04,0.35532797511018926,1.9432808667184524e-13,10,2,False
2278,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,0.3586424625098658,1.4875490408013363e-09,8,10,False
1258,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,577ee702c479d9c8f6afe85dec402b25dbbf08e242983a31d0f53bafe6cdaf53,0.3604149288846113,2.3717908470348337e-43,1,3,False
1433,f693b06b5f6ea9867c3f271f46ad951585cc4b61e78b0608a7e842ee176335be,d522ddf059f2043d688dba4397f3a7739325ae3cba2af82796272dafb5e37c0a,0.36279926335174956,2.631962271561789e-08,17,13,False
1604,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,01c18f7319e372ba2c7d0d7fd13768f9fcf96fbd3d618fd26dba91e4f2bdbdb4,0.36362282808039176,6.183551365181992e-60,14,0,False
1610,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,fef3b4e0bc9e8a76779b5e341d6e11ba916c24e149fee3e049e92907a88e7ad9,0.3662895044869294,2.649599748146435e-60,14,0,False
1002,48b8e55428ffcd743a5ed414af8fc20035b84f9180cce21e6fd9a4f8c86ff6bd,577ee702c479d9c8f6afe85dec402b25dbbf08e242983a31d0f53bafe6cdaf53,0.3678892134588337,4.187087886748988e-45,3,3,True
1543,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,4266703c597aba236d63a369c11638b36c134cced513ffd2c60930a6e9e66bef,0.3688357547355866,8.13985274478929e-62,14,0,False
665,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,d522ddf059f2043d688dba4397f3a7739325ae3cba2af82796272dafb5e37c0a,0.3729810101741992,1.4956635060645145e-18,2,13,False
644,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,8938f1827b95bb7d4bc08a296a136de7c24d5f6b9dcf8ce1ec2d0a4fa298c2dc,0.3747096994535519,2.1076463395041708e-28,2,14,False
1412,f693b06b5f6ea9867c3f271f46ad951585cc4b61e78b0608a7e842ee176335be,8938f1827b95bb7d4bc08a296a136de7c24d5f6b9dcf8ce1ec2d0a4fa298c2dc,0.37604166666666666,1.6898530590080995e-10,17,14,False
2071,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,70c8c2de0f0cedfcaa2fa93c185cb87ad7ae78dd7d672cb2c4dbd9519d93d18a,0.37758705940524123,1.5850098711142717e-12,11,16,False
1795,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,cd01533ae6ad0a6ac3a6c7d66aaa89b2776a0541be24352e1e421c3bfcf6b467,0.3778032942667089,9.978135937194428e-40,0,12,False
1510,f693b06b5f6ea9867c3f271f46ad951585cc4b61e78b0608a7e842ee176335be,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,0.3780584056827151,5.332639303744943e-09,17,10,False
642,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,5389646ea08918451bdc1763a116fe00b1f1f19e32ea1840595e4f31f0bc57ad,0.387570435819733,7.21746941540953e-78,2,1,False
815,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,183eb78a0caed755cd8095c8400c265521a186d813499b8a5d322272671f2660,0.3890259600944003,9.251444779413701e-15,9,15,False
805,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,e4fe0f55e17a57d457cebb3d4cb507fffa9cea5acf0e93347e897a7bdb115224,0.39080459770114945,1.9190707331388125e-46,9,16,False
559,eb5b6b5313be4c22e7ecc2c1a87f55d40b803c2a6548a7030089b37b04b1df6c,183eb78a0caed755cd8095c8400c265521a186d813499b8a5d322272671f2660,0.3934496246009981,9.52759647839665e-16,4,15,False
255,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d,0.3944374209860936,1.2875534784791491e-10,10,17,False
2085,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,e4fe0f55e17a57d457cebb3d4cb507fffa9cea5acf0e93347e897a7bdb115224,0.39566755083996463,6.176856568430331e-14,11,16,False
143,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,87dd7911a92aec2f4295ae0b154e76fda1f747144724f0e0f21200038c43d405,0.39794654764172765,4.9910670224475975e-23,10,3,False
663,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,70c8c2de0f0cedfcaa2fa93c185cb87ad7ae78dd7d672cb2c4dbd9519d93d18a,0.39799259359617034,8.903769435008113e-42,2,16,False
2047,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d,0.4026548672566372,0.0005583339802538568,7,17,False
1199,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,183eb78a0caed755cd8095c8400c265521a186d813499b8a5d322272671f2660,0.40391673871551853,6.153964658860708e-17,1,15,False
142,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,d4006e3345fdac5b03d3ac4737ffcf9f42e822bedab4168b91836148bba3aef0,0.40527226734123284,3.6850167287144574e-05,10,8,False
1648,0e905501ddd06938daa337f1fef611c5d20f9c4961a38a9f65e4c48566c621eb,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,0.4053894128575339,3.337095285801466e-76,14,5,False
1807,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,87dd7911a92aec2f4295ae0b154e76fda1f747144724f0e0f21200038c43d405,0.4069195526209406,2.461630151886905e-39,0,3,False
2154,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,577ee702c479d9c8f6afe85dec402b25dbbf08e242983a31d0f53bafe6cdaf53,0.40717948717948715,2.4020032971420436e-14,11,3,False
1486,f693b06b5f6ea9867c3f271f46ad951585cc4b61e78b0608a7e842ee176335be,4ecb1ea9aa3b6eb813673cd055790d05a3688c17a239c0ef18a7cfd11dc86dca,0.4095238095238095,0.0005252463952989484,17,15,False
728,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,993c595c9faa6118dc047a55fe80cc8b0c676913c325e471b6f04fd7e641163e,0.4123327680422084,4.926181950179196e-19,2,8,False
431,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,183eb78a0caed755cd8095c8400c265521a186d813499b8a5d322272671f2660,0.4134382566585956,1.5007008849029677e-17,12,15,False
2095,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,183eb78a0caed755cd8095c8400c265521a186d813499b8a5d322272671f2660,0.41474721135738085,9.975306101350465e-10,11,15,False
2200,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,2f27773944b2d3582c3a081081423a4c91c7f63741845274ecc2e87012ecd99d,0.41564206447067115,4.1848976606880074e-19,8,2,False
2303,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d,0.415865992414665,3.1023628432419623e-10,8,17,False
943,48b8e55428ffcd743a5ed414af8fc20035b84f9180cce21e6fd9a4f8c86ff6bd,183eb78a0caed755cd8095c8400c265521a186d813499b8a5d322272671f2660,0.416731305596356,4.970431004646799e-18,3,15,False
793,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,d522ddf059f2043d688dba4397f3a7739325ae3cba2af82796272dafb5e37c0a,0.4186772967806607,1.5973368428315769e-24,9,13,False
772,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,8938f1827b95bb7d4bc08a296a136de7c24d5f6b9dcf8ce1ec2d0a4fa298c2dc,0.41877637130801687,3.1413307423374217e-38,9,14,False
1348,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,01c18f7319e372ba2c7d0d7fd13768f9fcf96fbd3d618fd26dba91e4f2bdbdb4,0.41936575764980943,1.3524715795649264e-77,16,0,False
1289,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,d688c15b16c89a5f89783fbb4f8cd95d4e46be67e46a17af6ac55f14eca3198a,0.42014445506940273,1.0012847774025203e-73,16,4,False
1839,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,183eb78a0caed755cd8095c8400c265521a186d813499b8a5d322272671f2660,0.4217445225299711,3.3942885890654515e-15,0,15,False
1071,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,183eb78a0caed755cd8095c8400c265521a186d813499b8a5d322272671f2660,0.4220207594271449,2.3122828722926973e-18,0,15,False
2005,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,6dd8f7bf1b910097e55682df69a4c9432193c8386b216b9297ab7ced0f13da8e,0.4241379310344828,0.0001495408194980814,7,11,False
537,eb5b6b5313be4c22e7ecc2c1a87f55d40b803c2a6548a7030089b37b04b1df6c,d522ddf059f2043d688dba4397f3a7739325ae3cba2af82796272dafb5e37c0a,0.4258393540161496,5.223499132273615e-27,4,13,False
2254,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,4ecb1ea9aa3b6eb813673cd055790d05a3688c17a239c0ef18a7cfd11dc86dca,0.4261904761904762,0.00014803758383877207,8,15,False
516,eb5b6b5313be4c22e7ecc2c1a87f55d40b803c2a6548a7030089b37b04b1df6c,8938f1827b95bb7d4bc08a296a136de7c24d5f6b9dcf8ce1ec2d0a4fa298c2dc,0.42639257294429705,8.516688802921669e-44,4,14,False
549,eb5b6b5313be4c22e7ecc2c1a87f55d40b803c2a6548a7030089b37b04b1df6c,e4fe0f55e17a57d457cebb3d4cb507fffa9cea5acf0e93347e897a7bdb115224,0.43044503389330974,3.345104715212272e-65,4,16,False
1287,aad0f6701a88482eb26d5aa8b06e9d33eb1e3a7bcc4b96da58cd6fa28cc69126,4266703c597aba236d63a369c11638b36c134cced513ffd2c60930a6e9e66bef,0.4315421610857591,1.8654244540760353e-82,16,0,False
2179,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,cd01533ae6ad0a6ac3a6c7d66aaa89b2776a0541be24352e1e421c3bfcf6b467,0.4316558441558442,1.0389559821173345e-21,8,12,False
